year,month,airport,carrier,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,arr_flights,arr_cancelled,arr_diverted,arr_del15,arr_delay,delay_ratio
2021,1,AUS,UA,1.18,53.66,15.27,0.0,0.0,331,16,2,108,52.23,0.3263
2021,1,AUS,WN,20.35,67.89,33.91,0.0,0.0,357,6,0,110,99.52,0.3081
2021,1,AUS,AS,22.28,98.46,0.0,0.0,55.61,267,6,0,52,143.52,0.1948
2021,1,AUS,B6,11.61,0.0,37.36,0.0,0.0,314,6,1,77,48.98,0.2452
2021,1,AUS,NK,15.18,0.0,39.91,0.0,11.98,96,3,0,28,67.08,0.2917
2021,1,AUS,F9,15.56,0.0,57.99,0.0,36.11,136,3,1,40,109.66,0.2941
2021,1,AUS,G4,32.0,75.44,14.02,0.0,0.0,302,5,0,48,96.31,0.1589
2021,1,AUS,VX,0.0,0.0,36.14,0.0,0.0,275,4,1,78,36.14,0.2836
2021,1,MCI,AA,7.75,0.0,0.0,0.0,16.96,285,5,1,46,24.72,0.1614
2021,1,MCI,DL,0.0,0.0,0.0,0.0,48.11,469,15,1,86,48.11,0.1834
2021,1,MCI,UA,46.48,53.18,28.08,0.0,12.95,216,6,2,49,122.96,0.2269
2021,1,MCI,WN,15.11,74.99,41.7,0.0,0.0,205,3,1,57,106.81,0.278
2021,1,MCI,AS,0.0,47.76,0.0,0.0,1.09,257,7,1,38,32.93,0.1479
2021,1,MCI,B6,18.9,0.0,19.23,5.77,0.0,176,1,1,43,43.89,0.2443
2021,1,MCI,NK,0.0,29.51,0.0,0.0,0.0,487,14,3,143,19.68,0.2936
2021,1,MCI,F9,44.5,0.0,49.86,7.37,0.0,262,12,2,79,101.73,0.3015
2021,1,MCI,G4,49.84,0.0,38.68,0.0,0.0,324,7,2,101,88.52,0.3117
2021,1,MCI,VX,0.0,0.0,0.0,0.0,55.1,139,6,0,42,55.1,0.3022
2021,2,ATL,AA,0.0,0.0,47.27,0.0,54.95,964,21,0,155,94.34,0.1608
2021,2,ATL,DL,0.0,0.0,0.0,0.0,21.56,788,14,2,72,21.56,0.0914
2021,2,ATL,UA,49.65,0.0,0.0,0.0,0.0,672,3,2,73,49.65,0.1086
2021,2,ATL,WN,31.16,67.17,55.4,0.0,0.0,210,2,0,21,122.1,0.1
2021,2,ATL,AS,0.0,0.0,63.67,0.0,20.9,330,8,0,28,73.96,0.0848
2021,2,ATL,B6,26.97,0.0,0.0,0.0,40.48,502,7,0,65,67.46,0.1295
2021,2,ATL,NK,46.7,72.92,0.0,0.0,0.0,480,10,0,49,95.31,0.1021
2021,2,ATL,F9,0.0,0.0,39.2,0.0,0.0,752,9,2,111,32.66,0.1476
2021,2,ATL,G4,17.35,40.19,36.6,1.92,0.0,842,7,4,135,76.56,0.1603
2021,2,ATL,VX,0.0,0.0,15.34,0.0,0.0,886,13,2,133,12.78,0.1501
2021,2,LAX,AA,48.1,0.0,0.0,0.0,0.0,474,2,1,80,48.1,0.1688
2021,2,LAX,DL,0.0,0.0,0.0,0.0,0.0,552,5,2,65,0.0,0.1178
2021,2,LAX,UA,5.63,0.0,62.25,0.0,0.0,786,14,0,72,57.5,0.0916
2021,2,LAX,WN,41.61,116.6,0.0,0.0,0.0,842,6,3,136,119.34,0.1615
2021,2,LAX,AS,0.0,100.0,18.49,0.0,0.0,700,9,2,93,82.07,0.1329
2021,2,LAX,B6,45.58,24.7,0.0,0.0,0.0,430,10,0,62,62.04,0.1442
2021,2,LAX,NK,39.96,0.0,0.0,0.0,0.0,176,2,0,16,39.96,0.0909
2021,2,LAX,F9,32.15,0.0,46.21,0.0,0.0,930,5,2,95,70.66,0.1022
2021,2,LAX,G4,44.15,104.42,60.87,0.0,0.0,524,9,1,83,164.49,0.1584
2021,2,LAX,VX,0.0,0.0,0.0,0.0,0.0,174,2,0,21,0.0,0.1207
2021,2,ORD,AA,42.66,66.89,0.0,0.0,15.33,760,12,0,92,102.59,0.1211
2021,2,ORD,DL,39.17,0.0,0.0,0.0,15.36,596,5,1,55,54.53,0.0923
2021,2,ORD,UA,35.19,0.0,40.47,0.0,53.87,892,20,2,77,122.79,0.0863
2021,2,ORD,WN,0.0,0.0,45.11,0.0,0.0,248,5,1,31,37.59,0.125
2021,2,ORD,AS,0.0,0.0,0.0,0.0,0.0,790,15,0,122,0.0,0.1544
2021,2,ORD,B6,20.56,48.08,54.66,0.0,2.23,254,4,0,20,100.4,0.0787
2021,2,ORD,NK,0.0,0.0,64.37,0.0,46.04,274,4,1,25,99.68,0.0912
2021,2,ORD,F9,0.0,7.88,52.71,0.0,0.81,470,3,0,40,49.99,0.0851
2021,2,ORD,G4,0.3,31.41,26.66,0.0,0.0,552,4,2,42,43.45,0.0761
2021,2,ORD,VX,31.43,29.18,60.34,0.0,50.73,618,5,1,50,151.9,0.0809
2021,2,DFW,AA,27.24,0.0,8.87,0.0,46.86,740,5,2,82,81.48,0.1108
2021,2,DFW,DL,0.0,111.66,0.0,0.0,28.9,172,3,0,24,103.34,0.1395
2021,2,DFW,UA,33.49,108.69,58.09,0.0,0.0,606,10,1,55,154.36,0.0908
2021,2,DFW,WN,0.0,51.39,20.81,0.0,25.35,676,5,2,78,76.95,0.1154
2021,2,DFW,AS,0.0,0.0,0.0,8.37,0.0,276,3,1,38,8.37,0.1377
2021,2,DFW,B6,0.0,0.0,1.63,0.0,26.69,864,19,1,125,28.05,0.1447
2021,2,DFW,NK,0.0,48.32,21.5,0.0,0.0,322,3,0,24,50.13,0.0745
2021,2,DFW,F9,22.11,88.11,63.38,0.0,13.35,920,16,3,107,147.02,0.1163
2021,2,DFW,G4,18.62,0.0,1.01,0.0,0.0,580,14,2,91,19.46,0.1569
2021,2,DFW,VX,0.0,0.0,0.0,0.0,61.36,856,9,2,85,61.36,0.0993
2021,2,DEN,AA,46.28,0.0,6.4,0.0,0.0,60,2,0,18,52.68,0.3
2021,2,DEN,DL,26.6,0.0,0.0,0.0,63.39,381,17,1,78,89.99,0.2047
2021,2,DEN,UA,35.95,0.0,54.88,0.0,0.0,429,14,1,92,90.83,0.2145
2021,2,DEN,WN,37.06,76.36,0.0,0.0,0.0,128,5,0,35,87.96,0.2734
2021,2,DEN,AS,0.0,0.0,0.0,0.0,33.6,192,2,0,53,33.6,0.276
2021,2,DEN,B6,30.2,60.56,47.5,0.0,0.0,187,8,0,43,118.08,0.2299
2021,2,DEN,NK,24.62,43.11,46.7,6.9,0.0,313,11,3,70,106.96,0.2236
2021,2,DEN,F9,18.42,0.83,13.67,0.0,11.38,375,15,2,82,44.02,0.2187
2021,2,DEN,G4,46.97,100.29,0.0,0.0,0.0,375,5,2,67,113.83,0.1787
2021,2,DEN,VX,0.0,0.0,9.43,0.0,0.0,214,3,1,73,9.43,0.3411
2021,2,JFK,AA,0.0,0.0,32.0,0.0,0.0,200,3,1,59,32.0,0.295
2021,2,JFK,DL,26.29,0.0,56.31,8.54,58.55,106,1,0,33,149.68,0.3113
2021,2,JFK,UA,33.66,5.56,0.0,0.0,55.87,362,16,2,124,93.24,0.3425
2021,2,JFK,WN,8.98,0.0,0.0,0.0,0.0,315,14,0,76,8.98,0.2413
2021,2,JFK,AS,18.21,0.0,41.14,0.0,0.0,310,8,1,92,59.35,0.2968
2021,2,JFK,B6,21.91,0.0,30.89,0.0,0.0,226,5,1,78,52.8,0.3451
2021,2,JFK,NK,13.68,87.87,0.0,8.44,12.17,376,9,2,71,92.86,0.1888
2021,2,JFK,F9,32.2,29.27,44.58,0.0,0.0,170,5,1,30,96.3,0.1765
2021,2,JFK,G4,30.2,0.0,0.0,0.0,49.32,60,1,0,10,79.53,0.1667
2021,2,JFK,VX,22.5,0.0,4.74,0.0,0.0,180,8,1,37,27.24,0.2056
2021,2,SFO,AA,0.0,0.0,19.71,0.0,0.0,270,5,1,65,19.71,0.2407
2021,2,SFO,DL,0.0,0.0,10.94,0.0,19.16,468,7,2,160,30.11,0.3419
2021,2,SFO,UA,30.66,0.0,0.0,0.0,0.0,127,2,1,38,30.66,0.2992
2021,2,SFO,WN,9.98,0.0,36.13,0.0,22.36,429,8,1,109,68.47,0.2541
2021,2,SFO,AS,0.0,0.0,0.0,0.0,55.76,97,1,0,18,55.76,0.1856
2021,2,SFO,B6,12.47,0.0,0.0,0.0,0.0,81,1,0,27,12.47,0.3333
2021,2,SFO,NK,0.0,0.0,0.0,0.0,66.41,420,7,1,104,66.41,0.2476
2021,2,SFO,F9,16.68,0.0,1.41,0.0,19.92,220,5,1,66,38.01,0.3
2021,2,SFO,G4,27.16,0.0,48.28,0.0,33.17,380,15,0,81,108.61,0.2132
2021,2,SFO,VX,24.47,20.42,0.0,0.0,0.0,250,5,0,85,38.08,0.34
2021,2,SEA,AA,0.0,0.0,0.0,0.0,9.2,323,11,2,83,9.2,0.257
2021,2,SEA,DL,2.27,0.0,0.0,0.0,0.0,187,7,1,29,2.27,0.1551
2021,2,SEA,UA,0.0,28.59,24.17,0.0,0.0,69,1,0,17,43.23,0.2464
2021,2,SEA,WN,0.0,0.0,0.0,2.14,0.0,82,3,0,17,2.14,0.2073
2021,2,SEA,AS,0.0,23.88,0.0,6.02,0.0,349,16,1,94,21.94,0.2693
2021,2,SEA,B6,26.06,6.17,9.22,0.0,29.45,244,7,1,64,68.85,0.2623
2021,2,SEA,NK,34.69,104.09,25.07,0.0,13.85,348,15,3,119,143.01,0.342
2021,2,SEA,F9,0.0,10.6,45.08,0.0,37.26,334,8,2,55,89.41,0.1647
2021,2,SEA,G4,6.19,0.0,33.8,0.0,0.0,302,7,1,94,39.99,0.3113
2021,2,SEA,VX,34.23,0.0,17.2,0.0,43.53,439,12,1,128,94.96,0.2916
2021,2,LAS,AA,22.42,104.14,0.0,0.0,0.0,162,6,0,55,91.84,0.3395
2021,2,LAS,DL,0.0,0.0,39.97,0.0,36.37,453,17,3,70,76.34,0.1545
2021,2,LAS,UA,0.0,54.27,0.0,0.0,64.57,251,6,1,87,100.75,0.3466
2021,2,LAS,WN,0.0,0.0,16.17,0.0,0.0,323,10,1,58,16.17,0.1796
2021,2,LAS,AS,0.0,19.41,4.2,0.0,33.04,253,5,1,41,50.19,0.1621
2021,2,LAS,B6,9.94,53.05,36.93,0.0,0.0,290,6,2,76,82.24,0.2621
2021,2,LAS,NK,45.2,36.09,0.13,0.0,30.22,93,3,0,28,99.61,0.3011
2021,2,LAS,F9,20.21,31.26,43.48,0.0,57.1,378,4,3,113,141.64,0.2989
2021,2,LAS,G4,37.28,0.0,33.96,0.0,31.41,167,6,1,30,102.64,0.1796
2021,2,LAS,VX,0.0,0.0,0.0,0.0,0.0,186,3,1,56,0.0,0.3011
2021,2,MCO,AA,19.24,86.67,0.0,0.0,0.0,476,12,4,82,77.02,0.1723
2021,2,MCO,DL,22.13,0.0,1.96,8.23,24.86,423,12,2,75,57.18,0.1773
2021,2,MCO,UA,6.35,42.04,0.0,0.0,0.0,158,3,1,38,34.38,0.2405
2021,2,MCO,WN,48.92,0.0,14.03,0.0,0.0,479,14,1,78,62.95,0.1628
2021,2,MCO,AS,33.24,0.0,18.13,0.0,0.0,360,17,1,71,51.36,0.1972
2021,2,MCO,B6,25.25,0.0,37.86,0.0,0.0,405,16,3,80,63.12,0.1975
2021,2,MCO,NK,0.0,87.17,15.45,3.85,0.0,229,6,1,63,77.42,0.2751
2021,2,MCO,F9,44.23,0.0,0.0,0.0,0.0,288,7,1,49,44.23,0.1701
2021,2,MCO,G4,40.55,0.0,17.18,0.0,0.0,75,1,0,24,57.73,0.32
2021,2,MCO,VX,28.37,0.0,26.59,0.49,0.0,189,6,0,40,55.45,0.2116
2021,2,EWR,AA,10.7,0.0,58.92,0.0,0.0,361,7,1,58,69.62,0.1607
2021,2,EWR,DL,28.91,8.3,13.53,0.0,51.92,116,5,0,35,99.9,0.3017
2021,2,EWR,UA,44.71,0.0,57.73,0.0,0.0,56,1,0,18,102.44,0.3214
2021,2,EWR,WN,0.0,0.0,29.6,0.0,0.0,398,4,1,89,29.6,0.2236
2021,2,EWR,AS,0.0,98.41,0.0,3.44,0.0,457,22,3,88,69.04,0.1926
2021,2,EWR,B6,30.6,70.04,0.0,0.0,65.14,352,5,2,62,142.44,0.1761
2021,2,EWR,NK,42.54,67.4,31.16,0.0,0.0,368,9,3,75,118.63,0.2038
2021,2,EWR,F9,0.0,0.0,49.13,0.0,59.39,410,7,3,66,108.52,0.161
2021,2,EWR,G4,23.27,0.0,0.0,0.0,0.0,197,6,0,42,23.27,0.2132
2021,2,EWR,VX,43.48,0.0,0.0,0.0,43.34,179,4,0,61,86.82,0.3408
2021,2,CLT,AA,0.0,57.67,34.38,0.0,0.0,88,1,0,20,72.82,0.2273
2021,2,CLT,DL,0.0,40.65,0.0,0.0,0.0,457,16,2,74,27.1,0.1619
2021,2,CLT,UA,11.58,0.0,54.29,0.0,32.6,103,1,0,31,98.47,0.301
2021,2,CLT,WN,4.65,0.0,5.23,0.0,67.77,52,0,0,16,77.65,0.3077
2021,2,CLT,AS,16.83,118.98,0.0,0.0,0.0,230,10,2,47,96.15,0.2043
2021,2,CLT,B6,32.18,0.0,50.98,0.0,0.0,65,1,0,13,83.16,0.2
2021,2,CLT,NK,0.0,102.67,0.0,0.0,0.0,132,3,0,21,68.44,0.1591
2021,2,CLT,F9,48.13,0.0,0.0,0.0,0.0,214,3,1,66,48.13,0.3084
2021,2,CLT,G4,40.34,0.0,46.45,0.0,48.25,448,7,3,114,135.04,0.2545
2021,2,CLT,VX,0.0,0.0,0.0,0.0,0.0,335,3,2,114,0.0,0.3403
2021,2,PHX,AA,31.07,0.0,0.0,0.0,44.76,260,3,1,86,75.83,0.3308
2021,2,PHX,DL,3.4,0.0,0.18,0.0,0.0,150,6,0,43,3.59,0.2867
2021,2,PHX,UA,0.0,39.63,6.6,0.0,0.0,355,11,3,60,33.02,0.169
2021,2,PHX,WN,41.38,99.29,0.0,0.89,21.42,257,10,0,38,129.89,0.1479
2021,2,PHX,AS,0.0,43.41,0.0,0.0,0.0,112,3,0,18,28.94,0.1607
2021,2,PHX,B6,27.99,0.0,8.61,0.0,11.6,150,4,0,43,48.2,0.2867
2021,2,PHX,NK,21.67,0.0,33.83,0.0,0.0,135,5,0,31,55.5,0.2296
2021,2,PHX,F9,2.14,0.0,0.0,0.0,0.0,323,5,2,77,2.14,0.2384
2021,2,PHX,G4,41.47,112.81,35.88,0.0,0.0,428,20,1,146,152.56,0.3411
2021,2,PHX,VX,17.06,39.12,0.0,0.0,26.8,99,3,0,31,69.94,0.3131
2021,2,IAH,AA,37.61,0.0,0.0,0.0,21.09,96,2,0,21,58.7,0.2188
2021,2,IAH,DL,29.47,0.0,0.0,0.0,0.0,390,4,0,121,29.47,0.3103
2021,2,IAH,UA,15.55,0.0,0.0,0.0,0.0,319,4,2,90,15.55,0.2821
2021,2,IAH,WN,0.0,0.0,0.0,0.0,0.0,421,20,0,67,0.0,0.1591
2021,2,IAH,AS,0.08,108.68,0.0,3.74,0.0,383,12,2,84,76.28,0.2193
2021,2,IAH,B6,3.21,48.88,0.0,0.0,0.0,356,9,1,79,35.8,0.2219
2021,2,IAH,NK,0.0,29.57,0.0,0.0,0.0,396,14,3,74,19.71,0.1869
2021,2,IAH,F9,19.46,0.0,40.67,0.0,0.0,481,10,0,127,60.13,0.264
2021,2,IAH,G4,39.39,0.0,0.0,0.0,42.51,76,3,0,14,81.9,0.1842
2021,2,IAH,VX,36.12,0.0,9.19,0.0,23.05,421,20,1,136,68.36,0.323
2021,2,MIA,AA,0.0,0.0,0.0,0.0,0.0,463,14,1,157,0.0,0.3391
2021,2,MIA,DL,32.31,25.17,28.1,0.0,0.0,210,4,1,71,77.19,0.3381
2021,2,MIA,UA,20.84,0.0,15.57,0.0,19.43,221,11,0,63,55.83,0.2851
2021,2,MIA,WN,0.0,26.13,0.0,0.0,40.9,333,6,1,95,58.32,0.2853
2021,2,MIA,AS,39.89,0.0,0.0,0.0,67.71,239,10,2,54,107.59,0.2259
2021,2,MIA,B6,0.0,0.0,1.59,0.0,1.35,170,6,1,36,2.93,0.2118
2021,2,MIA,NK,31.33,83.85,19.86,0.0,44.21,339,13,2,62,151.3,0.1829
2021,2,MIA,F9,24.53,0.0,0.0,0.0,0.0,315,14,1,52,24.53,0.1651
2021,2,MIA,G4,0.0,0.0,0.0,0.0,15.43,96,4,0,27,15.43,0.2812
2021,2,MIA,VX,27.31,0.0,0.0,0.0,3.92,301,5,0,59,31.23,0.196
2021,2,BOS,AA,0.0,65.3,36.12,0.0,0.0,374,6,0,81,79.65,0.2166
2021,2,BOS,DL,0.0,0.0,52.28,0.0,0.0,183,7,0,62,52.28,0.3388
2021,2,BOS,UA,0.0,20.0,0.0,0.0,0.0,251,9,1,59,13.34,0.2351
2021,2,BOS,WN,35.91,0.0,0.0,0.0,41.58,202,5,1,56,77.48,0.2772
2021,2,BOS,AS,38.81,99.23,0.0,0.0,30.14,331,7,0,52,135.09,0.1571
2021,2,BOS,B6,0.0,0.0,0.0,0.0,0.0,109,2,0,21,0.0,0.1927
2021,2,BOS,NK,35.2,0.0,47.29,0.0,0.0,415,10,2,127,82.48,0.306
2021,2,BOS,F9,44.33,0.0,0.0,0.0,0.0,197,7,1,56,44.33,0.2843
2021,2,BOS,G4,20.76,20.17,15.22,0.0,23.73,146,6,0,36,73.17,0.2466
2021,2,BOS,VX,49.68,0.0,17.24,0.0,0.0,479,21,1,71,66.92,0.1482
2021,2,MSP,AA,49.94,0.0,6.36,0.0,22.12,88,1,0,22,78.42,0.25
2021,2,MSP,DL,31.93,66.87,0.0,0.0,60.72,222,5,0,51,137.22,0.2297
2021,2,MSP,UA,0.0,59.56,0.0,0.0,0.0,455,22,3,111,39.71,0.244
2021,2,MSP,WN,0.0,15.06,0.0,0.0,0.0,407,15,2,71,10.04,0.1744
2021,2,MSP,AS,18.71,58.09,0.0,0.0,68.18,361,5,2,85,125.62,0.2355
2021,2,MSP,B6,0.0,27.84,18.82,0.0,0.0,485,17,1,127,37.38,0.2619
2021,2,MSP,NK,13.04,0.0,27.34,0.0,0.0,130,3,0,23,40.38,0.1769
2021,2,MSP,F9,13.68,61.96,0.0,0.0,0.0,370,15,2,114,54.99,0.3081
2021,2,MSP,G4,26.74,0.0,37.17,0.0,45.96,366,15,2,61,109.88,0.1667
2021,2,MSP,VX,25.89,0.0,0.0,0.0,0.0,249,10,1,59,25.89,0.2369
2021,2,FLL,AA,21.83,118.73,54.99,0.0,36.23,72,1,0,18,192.2,0.25
2021,2,FLL,DL,40.36,0.0,20.79,3.28,12.51,176,2,0,26,76.94,0.1477
2021,2,FLL,UA,29.04,0.0,0.0,0.0,0.0,404,19,1,116,29.04,0.2871
2021,2,FLL,WN,25.78,84.3,39.7,0.0,0.0,284,8,0,82,121.68,0.2887
2021,2,FLL,AS,0.0,42.83,46.22,0.0,50.09,211,4,2,49,124.86,0.2322
2021,2,FLL,B6,0.0,0.0,15.09,0.0,0.0,296,7,2,97,15.09,0.3277
2021,2,FLL,NK,42.75,0.0,59.32,0.0,0.0,457,11,3,139,102.07,0.3042
2021,2,FLL,F9,0.0,0.0,22.12,0.0,0.0,314,10,2,86,22.12,0.2739
2021,2,FLL,G4,32.16,35.35,38.68,0.0,0.0,138,2,0,23,94.41,0.1667
2021,2,FLL,VX,35.6,0.0,58.2,0.0,7.16,205,10,1,55,100.96,0.2683
2021,2,DTW,AA,43.47,0.0,24.89,0.0,0.0,348,12,2,110,68.36,0.3161
2021,2,DTW,DL,20.72,91.39,14.82,0.0,0.0,268,3,2,41,96.47,0.153
2021,2,DTW,UA,0.0,88.14,56.15,0.0,0.0,267,11,2,48,114.91,0.1798
2021,2,DTW,WN,39.35,61.86,30.26,0.0,0.0,216,4,1,33,110.85,0.1528
2021,2,DTW,AS,28.6,53.56,0.0,0.0,41.45,136,5,0,42,105.75,0.3088
2021,2,DTW,B6,4.88,0.0,9.63,3.95,0.0,426,8,1,140,18.46,0.3286
2021,2,DTW,NK,4.48,0.0,42.57,0.0,0.0,311,13,1,86,47.05,0.2765
2021,2,DTW,F9,0.0,113.51,58.2,0.0,43.22,350,13,2,121,177.09,0.3457
2021,2,DTW,G4,18.56,0.0,0.0,0.0,33.01,364,12,0,60,51.57,0.1648
2021,2,DTW,VX,1.09,0.0,50.04,0.0,60.91,427,6,1,113,112.04,0.2646
2021,2,PHL,AA,47.01,91.85,0.0,0.0,65.34,82,1,0,15,173.58,0.1829
2021,2,PHL,DL,0.0,85.79,0.51,0.0,9.3,438,12,0,98,66.99,0.2237
2021,2,PHL,UA,28.09,31.48,0.0,0.0,60.76,130,2,0,20,109.84,0.1538
2021,2,PHL,WN,33.28,75.97,34.9,0.0,46.74,320,9,1,100,165.57,0.3125
2021,2,PHL,AS,6.81,0.0,0.0,0.0,0.0,458,19,3,88,6.81,0.1921
2021,2,PHL,B6,15.58,100.35,0.0,0.0,0.0,178,6,0,49,82.48,0.2753
2021,2,PHL,NK,27.78,0.0,58.18,0.0,57.1,240,10,1,61,143.07,0.2542
2021,2,PHL,F9,37.2,0.0,0.0,0.0,53.46,247,10,0,83,90.66,0.336
2021,2,PHL,G4,38.62,0.0,10.69,0.0,0.0,471,9,1,128,49.31,0.2718
2021,2,PHL,VX,9.31,0.0,9.63,0.0,12.09,168,5,1,41,31.03,0.244
2021,2,LGA,AA,42.72,0.0,46.96,0.0,32.85,488,6,1,148,122.53,0.3033
2021,2,LGA,DL,45.02,0.0,35.71,0.0,52.94,53,2,0,8,133.66,0.1509
2021,2,LGA,UA,25.75,33.21,31.77,0.0,0.0,217,7,1,39,79.66,0.1797
2021,2,LGA,WN,13.02,0.0,33.6,0.0,0.0,333,3,0,57,46.63,0.1712
2021,2,LGA,AS,0.0,0.0,0.0,0.0,51.22,442,7,3,69,51.22,0.1561
2021,2,LGA,B6,45.3,0.0,55.55,0.0,0.0,228,5,0,44,100.85,0.193
2021,2,LGA,NK,27.6,0.0,36.37,0.0,0.0,357,8,1,59,63.97,0.1653
2021,2,LGA,F9,0.0,0.0,6.89,0.0,0.0,232,4,1,65,6.89,0.2802
2021,2,LGA,G4,18.18,0.0,7.38,0.0,0.0,422,16,0,70,25.55,0.1659
2021,2,LGA,VX,43.2,76.21,0.0,0.0,0.0,380,17,2,72,94.01,0.1895
2021,2,BWI,AA,0.0,0.0,31.56,0.0,0.0,184,9,0,64,31.56,0.3478
2021,2,BWI,DL,41.52,0.0,36.52,0.0,0.0,80,3,0,26,78.04,0.325
2021,2,BWI,UA,20.69,0.0,1.54,0.0,0.0,309,5,2,51,22.23,0.165
2021,2,BWI,WN,0.0,112.59,27.21,0.0,0.0,83,1,0,28,102.27,0.3373
2021,2,BWI,AS,39.19,78.66,0.0,0.0,51.41,188,5,0,33,143.04,0.1755
2021,2,BWI,B6,48.16,110.75,0.0,0.0,0.0,186,6,0,35,121.99,0.1882
2021,2,BWI,NK,12.35,0.0,8.15,0.0,54.22,474,17,3,134,74.72,0.2827
2021,2,BWI,F9,7.66,0.0,0.0,0.0,0.0,259,4,0,66,7.66,0.2548
2021,2,BWI,G4,0.0,0.0,0.0,0.0,14.84,119,3,0,19,14.84,0.1597
2021,2,BWI,VX,0.0,72.85,6.01,0.0,68.43,247,5,2,68,123.0,0.2753
2021,2,SLC,AA,48.61,0.0,35.23,0.0,44.27,117,2,0,31,128.11,0.265
2021,2,SLC,DL,0.0,80.26,0.0,0.0,19.88,446,5,1,137,73.39,0.3072
2021,2,SLC,UA,23.11,0.0,18.01,0.0,0.0,70,2,0,14,41.13,0.2
2021,2,SLC,WN,42.66,0.0,53.44,2.2,2.66,88,2,0,24,100.95,0.2727
2021,2,SLC,AS,45.35,0.0,2.14,0.0,64.01,119,4,0,28,111.51,0.2353
2021,2,SLC,B6,0.0,94.3,0.0,0.0,26.31,63,2,0,13,89.17,0.2063
2021,2,SLC,NK,22.65,7.94,11.48,0.0,0.0,100,4,0,31,39.42,0.31
2021,2,SLC,F9,7.1,0.0,0.0,0.0,0.0,178,5,0,29,7.1,0.1629
2021,2,SLC,G4,0.0,19.35,48.88,0.0,1.85,353,7,3,57,63.63,0.1615
2021,2,SLC,VX,0.0,2.52,0.0,0.0,0.0,129,6,0,27,1.68,0.2093
2021,2,IAD,AA,16.87,0.0,57.63,0.0,52.63,165,2,0,39,127.13,0.2364
2021,2,IAD,DL,31.24,0.0,31.69,0.0,1.16,422,7,2,145,64.09,0.3436
2021,2,IAD,UA,43.04,108.68,0.0,0.0,43.93,376,9,2,59,159.43,0.1569
2021,2,IAD,WN,0.0,105.93,13.99,0.0,20.47,384,15,0,113,105.08,0.2943
2021,2,IAD,AS,11.11,30.66,6.71,0.0,11.2,145,2,0,31,49.46,0.2138
2021,2,IAD,B6,0.0,15.01,9.72,0.0,0.0,291,8,1,55,19.72,0.189
2021,2,IAD,NK,0.0,0.0,10.02,0.0,0.0,311,5,0,54,10.02,0.1736
2021,2,IAD,F9,0.0,0.0,37.74,0.0,0.0,434,6,1,140,37.74,0.3226
2021,2,IAD,G4,16.63,10.54,1.96,0.0,0.0,337,8,2,86,25.62,0.2552
2021,2,IAD,VX,0.0,0.0,51.03,0.0,0.0,104,4,0,22,51.03,0.2115
2021,2,DCA,AA,42.33,0.0,16.99,0.0,40.57,406,12,1,127,99.88,0.3128
2021,2,DCA,DL,26.59,63.89,0.0,0.0,0.0,271,5,0,71,69.18,0.262
2021,2,DCA,UA,19.5,22.88,5.9,0.0,0.0,183,2,0,40,40.65,0.2186
2021,2,DCA,WN,41.23,61.74,0.0,0.0,0.0,155,5,0,32,82.39,0.2065
2021,2,DCA,AS,0.0,55.06,0.0,0.0,0.0,337,13,0,99,36.7,0.2938
2021,2,DCA,B6,0.0,38.87,3.1,0.0,13.12,349,4,1,86,42.13,0.2464
2021,2,DCA,NK,26.22,39.47,36.27,0.0,30.97,164,2,1,35,119.77,0.2134
2021,2,DCA,F9,14.69,54.93,7.76,0.0,0.0,418,16,2,65,59.07,0.1555
2021,2,DCA,G4,29.6,0.0,31.74,0.0,0.0,74,1,0,24,61.33,0.3243
2021,2,DCA,VX,39.29,0.0,3.35,1.53,0.0,317,14,1,84,44.16,0.265
2021,2,MDW,AA,0.0,0.0,0.0,4.53,29.94,221,5,0,52,34.47,0.2353
2021,2,MDW,DL,0.0,0.0,51.68,0.0,64.4,97,1,0,27,116.08,0.2784
2021,2,MDW,UA,30.5,88.32,28.37,0.0,0.0,388,13,3,81,117.75,0.2088
2021,2,MDW,WN,45.09,115.4,53.07,0.0,0.0,412,4,2,83,175.1,0.2015
2021,2,MDW,AS,0.0,95.36,47.93,0.0,67.15,118,3,0,26,178.65,0.2203
2021,2,MDW,B6,44.35,41.07,25.01,0.0,0.0,98,4,0,21,96.75,0.2143
2021,2,MDW,NK,0.0,0.0,24.06,0.0,0.0,181,4,1,27,24.06,0.1492
2021,2,MDW,F9,0.0,32.07,59.76,0.0,65.2,467,18,2,147,146.34,0.3148
2021,2,MDW,G4,23.51,80.58,42.21,1.88,16.95,418,10,1,83,138.26,0.1986
2021,2,MDW,VX,46.5,0.0,0.0,0.0,4.15,255,3,0,57,50.65,0.2235
2021,2,TPA,AA,31.61,59.23,19.87,0.0,0.0,443,7,3,137,90.97,0.3093
2021,2,TPA,DL,44.77,115.77,48.31,7.64,0.0,199,4,1,57,177.9,0.2864
2021,2,TPA,UA,0.0,43.08,0.0,0.0,37.79,331,10,1,69,66.51,0.2085
2021,2,TPA,WN,37.6,77.95,0.0,0.0,10.67,149,2,1,32,100.24,0.2148
2021,2,TPA,AS,3.45,0.0,0.0,0.0,0.0,435,8,3,132,3.45,0.3034
2021,2,TPA,B6,0.0,18.6,0.0,0.0,8.06,348,15,1,68,20.46,0.1954
