year,month,airport,airport_name,carrier,carrier_name,arr_flights,arr_cancelled,arr_diverted,arr_del15,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_ratio
2023,2,MIA,Miami International,WN,Southwest Airlines,1692,7,7,689,18859.42,139,142,191,8,209,0.4072
2023,2,MIA,Miami International,B6,JetBlue Airways,1602,10,2,560,15012.33,130,138,248,3,41,0.3496
2023,2,MIA,Miami International,AS,Alaska Airlines,1137,10,1,427,14182.27,102,100,72,11,142,0.3755
2023,2,MIA,Miami International,NK,Spirit Airlines,768,9,1,325,7523.11,101,80,50,4,90,0.4232
2023,2,MIA,Miami International,F9,Frontier Airlines,1513,7,2,566,16196.74,171,158,54,5,178,0.3741
2023,3,ATL,Hartsfield-Jackson Atlanta International,AA,American Airlines,2039,26,9,329,11227.22,41,221,29,5,33,0.1614
2023,3,ATL,Hartsfield-Jackson Atlanta International,DL,Delta Air Lines,2379,41,4,1136,32384.91,353,117,407,36,223,0.4775
2023,3,ATL,Hartsfield-Jackson Atlanta International,UA,United Airlines,862,12,5,284,8997.03,89,47,92,15,41,0.3295
2023,3,ATL,Hartsfield-Jackson Atlanta International,WN,Southwest Airlines,2202,30,4,740,18850.24,252,28,367,3,90,0.3361
2023,3,ATL,Hartsfield-Jackson Atlanta International,B6,JetBlue Airways,1791,19,3,610,18429.42,107,165,88,20,230,0.3406
2023,3,ATL,Hartsfield-Jackson Atlanta International,AS,Alaska Airlines,2303,27,6,662,15507.33,86,199,278,35,64,0.2875
2023,3,ATL,Hartsfield-Jackson Atlanta International,NK,Spirit Airlines,1755,8,4,323,7407.55,135,73,87,6,22,0.184
2023,3,ATL,Hartsfield-Jackson Atlanta International,F9,Frontier Airlines,1586,24,6,393,12172.41,83,50,182,20,58,0.2478
2023,3,LAX,Los Angeles International,AA,American Airlines,1820,34,7,636,21667.86,245,88,269,1,33,0.3495
2023,3,LAX,Los Angeles International,DL,Delta Air Lines,1835,34,3,509,11596.58,130,159,195,3,22,0.2774
2023,3,LAX,Los Angeles International,UA,United Airlines,2023,35,4,481,15873.84,294,12,70,27,78,0.2378
2023,3,LAX,Los Angeles International,WN,Southwest Airlines,2289,28,6,764,21048.88,207,33,220,3,301,0.3338
2023,3,LAX,Los Angeles International,B6,JetBlue Airways,1542,22,4,638,17447.75,38,108,273,14,205,0.4137
2023,3,LAX,Los Angeles International,AS,Alaska Airlines,2490,44,10,699,17016.72,332,70,80,6,211,0.2807
2023,3,LAX,Los Angeles International,NK,Spirit Airlines,1494,22,5,483,11989.79,213,46,65,19,140,0.3233
2023,3,LAX,Los Angeles International,F9,Frontier Airlines,882,5,0,329,8477.94,37,101,100,15,76,0.373
2023,3,ORD,Chicago O'Hare International,AA,American Airlines,2041,37,2,752,26200.03,187,166,178,10,211,0.3684
2023,3,ORD,Chicago O'Hare International,DL,Delta Air Lines,2314,24,9,1030,30950.03,192,269,275,34,260,0.4451
2023,3,ORD,Chicago O'Hare International,UA,United Airlines,1413,20,0,514,14352.39,114,94,187,3,116,0.3638
2023,3,ORD,Chicago O'Hare International,WN,Southwest Airlines,2431,45,0,1074,29878.45,325,252,150,41,306,0.4418
2023,3,ORD,Chicago O'Hare International,B6,JetBlue Airways,2277,8,9,889,18235.33,265,97,283,40,204,0.3904
2023,3,ORD,Chicago O'Hare International,AS,Alaska Airlines,2194,20,0,1052,19274.68,313,252,373,7,107,0.4795
2023,3,ORD,Chicago O'Hare International,NK,Spirit Airlines,1442,18,2,489,16454.29,125,62,120,16,166,0.3391
2023,3,ORD,Chicago O'Hare International,F9,Frontier Airlines,2306,8,11,697,24372.76,90,275,121,35,176,0.3023
2023,3,DFW,Dallas/Fort Worth International,AA,American Airlines,1779,21,6,535,14598.35,100,54,250,34,97,0.3007
2023,3,DFW,Dallas/Fort Worth International,DL,Delta Air Lines,2184,21,9,779,17975.02,267,59,141,17,295,0.3567
2023,3,DFW,Dallas/Fort Worth International,UA,United Airlines,1409,14,3,541,14892.8,196,135,96,15,99,0.384
2023,3,DFW,Dallas/Fort Worth International,WN,Southwest Airlines,2428,22,4,790,27040.4,82,288,209,25,186,0.3254
2023,3,DFW,Dallas/Fort Worth International,B6,JetBlue Airways,2447,14,4,770,25955.29,41,157,380,5,187,0.3147
2023,3,DFW,Dallas/Fort Worth International,AS,Alaska Airlines,2143,21,7,794,23688.92,129,61,290,17,297,0.3705
2023,3,DFW,Dallas/Fort Worth International,NK,Spirit Airlines,1081,8,4,315,6878.47,81,41,27,21,145,0.2914
2023,3,DFW,Dallas/Fort Worth International,F9,Frontier Airlines,1276,6,0,467,13813.98,125,94,198,15,35,0.366
2023,3,DEN,Denver International,AA,American Airlines,1081,5,4,451,13105.68,60,62,182,15,132,0.4172
2023,3,DEN,Denver International,DL,Delta Air Lines,2348,23,5,922,20235.82,166,40,408,5,303,0.3927
2023,3,DEN,Denver International,UA,United Airlines,2312,7,2,654,13843.41,233,100,33,25,263,0.2829
2023,3,DEN,Denver International,WN,Southwest Airlines,2333,23,0,593,20033.75,24,162,305,38,64,0.2542
2023,3,DEN,Denver International,B6,JetBlue Airways,1486,14,7,541,17565.2,184,149,149,15,44,0.3641
2023,3,DEN,Denver International,AS,Alaska Airlines,1758,13,3,656,16925.81,227,38,184,10,197,0.3732
2023,3,DEN,Denver International,NK,Spirit Airlines,1326,10,0,431,9043.85,106,85,160,21,59,0.325
2023,3,DEN,Denver International,F9,Frontier Airlines,2108,30,6,518,10951.18,283,93,59,25,58,0.2457
2023,3,JFK,John F. Kennedy International,AA,American Airlines,1087,20,2,256,6552.19,83,10,81,12,70,0.2355
2023,3,JFK,John F. Kennedy International,DL,Delta Air Lines,1346,15,2,527,12707.23,169,156,17,8,177,0.3915
2023,3,JFK,John F. Kennedy International,UA,United Airlines,1283,6,5,390,11568.67,50,129,93,5,113,0.304
2023,3,JFK,John F. Kennedy International,WN,Southwest Airlines,2240,24,11,606,13165.46,80,161,203,39,123,0.2705
2023,3,JFK,John F. Kennedy International,B6,JetBlue Airways,1073,20,1,538,16103.95,136,105,170,11,116,0.5014
2023,3,JFK,John F. Kennedy International,AS,Alaska Airlines,1764,29,8,730,22506.32,225,180,126,15,184,0.4138
2023,3,JFK,John F. Kennedy International,NK,Spirit Airlines,2412,10,8,975,32753.33,248,280,375,23,49,0.4042
2023,3,JFK,John F. Kennedy International,F9,Frontier Airlines,1029,6,4,410,8526.82,149,35,161,17,48,0.3984
2023,3,SFO,San Francisco International,AA,American Airlines,1865,33,1,695,23130.38,125,193,313,31,33,0.3727
2023,3,SFO,San Francisco International,DL,Delta Air Lines,1712,30,0,608,16772.59,136,43,277,26,126,0.3551
2023,3,SFO,San Francisco International,UA,United Airlines,1944,34,4,408,11355.17,31,111,145,0,121,0.2099
2023,3,SFO,San Francisco International,WN,Southwest Airlines,892,11,2,405,7765.2,109,18,153,1,124,0.454
2023,3,SFO,San Francisco International,B6,JetBlue Airways,1766,6,4,395,13777.03,124,56,84,26,105,0.2237
2023,3,SFO,San Francisco International,AS,Alaska Airlines,1583,19,6,291,6120.91,116,30,83,22,40,0.1838
2023,3,SFO,San Francisco International,NK,Spirit Airlines,1900,30,8,431,14927.4,85,196,129,0,21,0.2268
2023,3,SFO,San Francisco International,F9,Frontier Airlines,1748,26,8,570,14723.46,128,146,209,14,73,0.3261
2023,3,SEA,Seattle-Tacoma International,AA,American Airlines,1117,13,1,273,6030.93,48,14,184,13,14,0.2444
2023,3,SEA,Seattle-Tacoma International,DL,Delta Air Lines,937,6,4,301,9207.35,24,67,168,1,41,0.3212
2023,3,SEA,Seattle-Tacoma International,UA,United Airlines,1623,19,3,412,14374.36,158,65,43,8,138,0.2539
2023,3,SEA,Seattle-Tacoma International,WN,Southwest Airlines,1279,23,2,389,13520.4,167,92,75,9,46,0.3041
2023,3,SEA,Seattle-Tacoma International,B6,JetBlue Airways,1867,19,6,586,16442.19,173,80,46,35,252,0.3139
2023,3,SEA,Seattle-Tacoma International,AS,Alaska Airlines,2305,16,10,767,24052.11,238,263,39,22,205,0.3328
2023,3,SEA,Seattle-Tacoma International,NK,Spirit Airlines,1452,27,6,332,10233.92,124,48,91,12,57,0.2287
2023,3,SEA,Seattle-Tacoma International,F9,Frontier Airlines,1769,12,3,648,12298.79,96,191,88,29,244,0.3663
2023,3,LAS,McCarran International,AA,American Airlines,1645,18,8,502,10771.28,155,44,213,15,75,0.3052
2023,3,LAS,McCarran International,DL,Delta Air Lines,2124,10,7,579,13064.47,209,33,289,12,36,0.2726
2023,3,LAS,McCarran International,UA,United Airlines,2179,43,9,633,13729.31,40,233,52,12,296,0.2905
2023,3,LAS,McCarran International,WN,Southwest Airlines,1227,15,2,213,6538.45,23,64,63,23,40,0.1736
2023,3,LAS,McCarran International,B6,JetBlue Airways,2344,35,3,968,22716.5,329,114,218,15,292,0.413
2023,3,LAS,McCarran International,AS,Alaska Airlines,1379,17,3,460,12290.23,156,101,93,8,102,0.3336
2023,3,LAS,McCarran International,NK,Spirit Airlines,1818,34,1,938,20123.07,225,194,255,20,244,0.516
2023,3,LAS,McCarran International,F9,Frontier Airlines,1440,18,0,452,10139.79,164,66,204,4,14,0.3139
2023,3,MCO,Orlando International,AA,American Airlines,1996,31,4,559,15476.71,98,60,183,14,204,0.2801
2023,3,MCO,Orlando International,DL,Delta Air Lines,1303,20,4,522,17972.79,187,96,80,24,135,0.4006
2023,3,MCO,Orlando International,UA,United Airlines,2114,36,7,589,17814.5,106,197,195,10,81,0.2786
2023,3,MCO,Orlando International,WN,Southwest Airlines,1800,16,8,718,23258.79,184,25,283,2,224,0.3989
2023,3,MCO,Orlando International,B6,JetBlue Airways,2475,47,0,497,9520.26,23,221,85,40,128,0.2008
2023,3,MCO,Orlando International,AS,Alaska Airlines,1109,5,1,461,13464.81,149,68,110,1,133,0.4157
2023,3,MCO,Orlando International,NK,Spirit Airlines,832,5,4,247,7478.49,90,62,18,0,77,0.2969
2023,3,MCO,Orlando International,F9,Frontier Airlines,1897,23,0,805,27053.5,277,218,235,11,64,0.4244
2023,3,EWR,Newark Liberty International,AA,American Airlines,1873,14,3,804,19316.5,118,168,284,16,218,0.4293
2023,3,EWR,Newark Liberty International,DL,Delta Air Lines,2428,30,1,848,29539.2,211,217,250,36,134,0.3493
2023,3,EWR,Newark Liberty International,UA,United Airlines,1262,14,5,215,5248.55,40,18,38,12,107,0.1704
2023,3,EWR,Newark Liberty International,WN,Southwest Airlines,1774,6,0,566,14363.08,199,53,57,31,226,0.3191
2023,3,EWR,Newark Liberty International,B6,JetBlue Airways,2406,26,9,516,17193.97,68,280,36,14,118,0.2145
2023,3,EWR,Newark Liberty International,AS,Alaska Airlines,2217,41,7,440,14646.85,158,33,53,43,153,0.1985
2023,3,EWR,Newark Liberty International,NK,Spirit Airlines,1954,7,2,436,13423.71,181,14,121,37,83,0.2231
2023,3,EWR,Newark Liberty International,F9,Frontier Airlines,2259,30,1,884,28455.13,173,93,303,15,300,0.3913
2023,3,CLT,Charlotte Douglas International,AA,American Airlines,1596,26,5,263,5170.75,118,45,55,22,23,0.1648
2023,3,CLT,Charlotte Douglas International,DL,Delta Air Lines,1275,7,2,525,15109.55,174,111,213,10,17,0.4118
2023,3,CLT,Charlotte Douglas International,UA,United Airlines,2404,33,7,881,18639.8,136,192,298,24,231,0.3665
2023,3,CLT,Charlotte Douglas International,WN,Southwest Airlines,1999,29,1,582,13127.32,171,214,141,4,52,0.2911
2023,3,CLT,Charlotte Douglas International,B6,JetBlue Airways,1578,27,2,555,10853.5,209,109,177,23,37,0.3517
2023,3,CLT,Charlotte Douglas International,AS,Alaska Airlines,1431,19,5,370,7838.69,214,79,41,4,32,0.2586
2023,3,CLT,Charlotte Douglas International,NK,Spirit Airlines,1719,22,8,365,8766.04,151,114,67,1,32,0.2123
2023,3,CLT,Charlotte Douglas International,F9,Frontier Airlines,990,14,4,304,7476.15,103,59,18,9,115,0.3071
2023,3,PHX,Phoenix Sky Harbor International,AA,American Airlines,973,16,4,384,11385.74,135,41,161,16,31,0.3947
2023,3,PHX,Phoenix Sky Harbor International,DL,Delta Air Lines,1147,9,2,346,7211.51,97,78,141,4,26,0.3017
2023,3,PHX,Phoenix Sky Harbor International,UA,United Airlines,1365,18,2,360,10891.9,143,29,107,8,73,0.2637
2023,3,PHX,Phoenix Sky Harbor International,WN,Southwest Airlines,1815,17,7,513,12684.83,47,44,170,0,252,0.2826
2023,3,PHX,Phoenix Sky Harbor International,B6,JetBlue Airways,2070,29,5,695,16059.64,245,95,235,41,79,0.3357
2023,3,PHX,Phoenix Sky Harbor International,AS,Alaska Airlines,2035,17,7,632,19271.49,180,55,218,20,159,0.3106
2023,3,PHX,Phoenix Sky Harbor International,NK,Spirit Airlines,2096,36,9,672,16265.94,144,93,207,17,211,0.3206
2023,3,PHX,Phoenix Sky Harbor International,F9,Frontier Airlines,1954,17,9,839,28551.65,112,184,296,1,246,0.4294
2023,3,IAH,George Bush Intercontinental,AA,American Airlines,1229,19,6,489,9959.0,94,27,218,13,137,0.3979
2023,3,IAH,George Bush Intercontinental,DL,Delta Air Lines,1420,12,4,554,10668.6,188,49,198,13,106,0.3901
2023,3,IAH,George Bush Intercontinental,UA,United Airlines,2024,35,9,699,21978.14,225,146,274,26,28,0.3454
2023,3,IAH,George Bush Intercontinental,WN,Southwest Airlines,1536,27,1,496,14094.1,47,73,196,5,175,0.3229
2023,3,IAH,George Bush Intercontinental,B6,JetBlue Airways,1953,30,5,445,9689.44,240,37,20,6,142,0.2279
2023,3,IAH,George Bush Intercontinental,AS,Alaska Airlines,2329,38,8,916,23698.82,317,123,243,23,210,0.3933
2023,3,IAH,George Bush Intercontinental,NK,Spirit Airlines,2191,42,8,315,7252.04,97,98,27,30,63,0.1438
2023,3,IAH,George Bush Intercontinental,F9,Frontier Airlines,975,6,5,264,8271.8,38,54,94,10,68,0.2708
2023,3,MIA,Miami International,AA,American Airlines,1867,35,5,655,12537.99,263,34,239,28,91,0.3508
2023,3,MIA,Miami International,DL,Delta Air Lines,891,17,5,247,7805.41,34,12,102,3,96,0.2772
2023,3,MIA,Miami International,UA,United Airlines,2316,20,8,647,22188.13,109,91,184,35,228,0.2794
2023,3,MIA,Miami International,WN,Southwest Airlines,1274,17,5,443,10953.13,67,57,178,21,120,0.3477
2023,3,MIA,Miami International,B6,JetBlue Airways,2310,44,3,812,17456.65,250,229,214,0,119,0.3515
2023,3,MIA,Miami International,AS,Alaska Airlines,2340,9,9,509,13121.18,72,105,202,20,110,0.2175
2023,3,MIA,Miami International,NK,Spirit Airlines,1337,26,6,640,15748.4,145,145,178,10,162,0.4787
2023,3,MIA,Miami International,F9,Frontier Airlines,1603,23,1,687,20232.84,109,100,249,11,218,0.4286
2023,4,ATL,Hartsfield-Jackson Atlanta International,AA,American Airlines,2439,24,9,912,18243.33,322,53,359,8,170,0.3739
2023,4,ATL,Hartsfield-Jackson Atlanta International,DL,Delta Air Lines,1425,8,2,435,12240.57,115,46,145,12,117,0.3053
2023,4,ATL,Hartsfield-Jackson Atlanta International,UA,United Airlines,1977,29,6,721,19779.56,115,134,340,34,98,0.3647
2023,4,ATL,Hartsfield-Jackson Atlanta International,WN,Southwest Airlines,1802,23,2,636,15329.93,67,90,245,3,231,0.3529
2023,4,ATL,Hartsfield-Jackson Atlanta International,B6,JetBlue Airways,819,12,1,324,9603.31,44,59,144,15,62,0.3956
2023,4,ATL,Hartsfield-Jackson Atlanta International,AS,Alaska Airlines,1651,27,7,468,14478.97,145,52,57,1,213,0.2835
2023,4,ATL,Hartsfield-Jackson Atlanta International,NK,Spirit Airlines,1398,6,2,444,12261.53,77,147,88,5,127,0.3176
2023,4,ATL,Hartsfield-Jackson Atlanta International,F9,Frontier Airlines,2382,36,8,810,25253.31,281,67,308,7,147,0.3401
2023,4,LAX,Los Angeles International,AA,American Airlines,2486,28,8,810,15990.27,41,235,294,13,227,0.3258
2023,4,LAX,Los Angeles International,DL,Delta Air Lines,2499,46,12,511,12226.09,146,162,31,28,144,0.2045
2023,4,LAX,Los Angeles International,UA,United Airlines,2472,10,7,691,20533.25,80,131,122,47,311,0.2795
2023,4,LAX,Los Angeles International,WN,Southwest Airlines,2255,44,10,786,25018.39,239,94,330,8,115,0.3486
2023,4,LAX,Los Angeles International,B6,JetBlue Airways,2449,8,9,962,20069.64,199,282,158,38,285,0.3928
2023,4,LAX,Los Angeles International,AS,Alaska Airlines,2241,23,4,838,17015.6,313,146,278,43,58,0.3739
2023,4,LAX,Los Angeles International,NK,Spirit Airlines,2336,31,0,754,15446.55,161,74,374,8,137,0.3228
2023,4,LAX,Los Angeles International,F9,Frontier Airlines,1459,12,6,451,12931.44,145,46,162,20,78,0.3091
2023,4,ORD,Chicago O'Hare International,AA,American Airlines,1568,19,1,640,21707.34,182,33,221,17,187,0.4082
2023,4,ORD,Chicago O'Hare International,DL,Delta Air Lines,1555,19,7,479,16538.22,103,158,16,5,197,0.308
2023,4,ORD,Chicago O'Hare International,UA,United Airlines,2100,27,1,675,17826.85,293,111,126,27,118,0.3214
2023,4,ORD,Chicago O'Hare International,WN,Southwest Airlines,1461,14,5,517,16234.4,160,157,48,18,134,0.3539
2023,4,ORD,Chicago O'Hare International,B6,JetBlue Airways,2197,8,0,564,19063.4,70,170,250,1,73,0.2567
2023,4,ORD,Chicago O'Hare International,AS,Alaska Airlines,1123,19,3,325,10723.87,20,132,124,6,43,0.2894
2023,4,ORD,Chicago O'Hare International,NK,Spirit Airlines,1418,10,4,331,9697.19,43,102,79,2,105,0.2334
2023,4,ORD,Chicago O'Hare International,F9,Frontier Airlines,2128,15,0,806,23489.46,222,170,171,14,229,0.3788
2023,4,DFW,Dallas/Fort Worth International,AA,American Airlines,2241,11,0,758,16558.7,129,254,54,8,313,0.3382
2023,4,DFW,Dallas/Fort Worth International,DL,Delta Air Lines,2192,33,0,635,18922.06,24,188,190,7,226,0.2897
2023,4,DFW,Dallas/Fort Worth International,UA,United Airlines,1778,7,3,313,7589.8,118,32,67,6,90,0.176
2023,4,DFW,Dallas/Fort Worth International,WN,Southwest Airlines,1412,9,6,302,5479.51,54,46,32,16,154,0.2139
2023,4,DFW,Dallas/Fort Worth International,B6,JetBlue Airways,2131,15,7,644,21663.0,199,194,124,40,87,0.3022
2023,4,DFW,Dallas/Fort Worth International,AS,Alaska Airlines,2061,33,3,450,12610.24,64,239,66,8,73,0.2183
2023,4,DFW,Dallas/Fort Worth International,NK,Spirit Airlines,1586,16,6,478,9288.61,100,45,141,17,175,0.3014
2023,4,DFW,Dallas/Fort Worth International,F9,Frontier Airlines,1933,23,0,824,17474.56,174,62,280,38,270,0.4263
2023,4,DEN,Denver International,AA,American Airlines,1602,14,0,621,13723.1,220,71,268,24,38,0.3876
2023,4,DEN,Denver International,DL,Delta Air Lines,2106,9,8,521,17002.23,26,102,177,8,208,0.2474
2023,4,DEN,Denver International,UA,United Airlines,1964,31,5,591,16539.24,108,205,256,4,18,0.3009
2023,4,DEN,Denver International,WN,Southwest Airlines,828,9,1,220,6310.85,25,17,116,16,46,0.2657
2023,4,DEN,Denver International,B6,JetBlue Airways,1826,31,6,549,15631.57,199,112,57,34,147,0.3007
2023,4,DEN,Denver International,AS,Alaska Airlines,1368,7,2,321,8705.08,40,140,67,25,49,0.2346
2023,4,DEN,Denver International,NK,Spirit Airlines,1600,23,1,564,12496.07,99,188,238,15,24,0.3525
2023,4,DEN,Denver International,F9,Frontier Airlines,1689,8,7,583,17844.92,176,165,43,19,180,0.3452
2023,4,JFK,John F. Kennedy International,AA,American Airlines,2316,16,1,573,15149.56,26,80,374,0,93,0.2474
2023,4,JFK,John F. Kennedy International,DL,Delta Air Lines,1510,21,4,478,15701.74,62,105,79,23,209,0.3166
2023,4,JFK,John F. Kennedy International,UA,United Airlines,2301,12,0,649,14583.12,191,229,154,33,42,0.2821
2023,4,JFK,John F. Kennedy International,WN,Southwest Airlines,1980,9,7,860,28043.84,253,140,199,3,265,0.4343
2023,4,JFK,John F. Kennedy International,B6,JetBlue Airways,1141,16,1,291,6367.92,85,108,41,18,39,0.255
2023,4,JFK,John F. Kennedy International,AS,Alaska Airlines,1842,5,0,269,6593.37,26,72,38,30,103,0.146
2023,4,JFK,John F. Kennedy International,NK,Spirit Airlines,1107,10,0,607,13242.77,161,112,197,20,117,0.5483
2023,4,JFK,John F. Kennedy International,F9,Frontier Airlines,1308,18,5,564,13726.48,101,79,226,2,156,0.4312
2023,4,SFO,San Francisco International,AA,American Airlines,1828,8,2,827,20522.6,77,215,279,2,254,0.4524
2023,4,SFO,San Francisco International,DL,Delta Air Lines,1752,32,4,645,16618.22,218,89,182,5,151,0.3682
2023,4,SFO,San Francisco International,UA,United Airlines,1555,11,4,523,14674.72,164,87,139,29,104,0.3363
2023,4,SFO,San Francisco International,WN,Southwest Airlines,1810,17,8,587,19870.39,214,213,140,9,11,0.3243
2023,4,SFO,San Francisco International,B6,JetBlue Airways,848,8,4,192,5933.14,64,91,17,10,10,0.2264
2023,4,SFO,San Francisco International,AS,Alaska Airlines,1570,28,4,405,13907.76,46,62,136,26,135,0.258
2023,4,SFO,San Francisco International,NK,Spirit Airlines,1091,13,0,363,10858.93,31,127,74,16,115,0.3327
2023,4,SFO,San Francisco International,F9,Frontier Airlines,1562,19,1,656,20952.23,168,34,273,8,173,0.42
2023,4,SEA,Seattle-Tacoma International,AA,American Airlines,953,14,4,194,4352.75,27,65,48,7,47,0.2036
2023,4,SEA,Seattle-Tacoma International,DL,Delta Air Lines,1445,17,5,346,11777.99,101,125,84,7,29,0.2394
2023,4,SEA,Seattle-Tacoma International,UA,United Airlines,1078,8,1,312,7772.14,47,31,130,14,90,0.2894
2023,4,SEA,Seattle-Tacoma International,WN,Southwest Airlines,1897,27,3,678,13246.19,251,88,252,16,71,0.3574
2023,4,SEA,Seattle-Tacoma International,B6,JetBlue Airways,2453,48,4,588,11495.76,328,30,125,20,85,0.2397
2023,4,SEA,Seattle-Tacoma International,AS,Alaska Airlines,1308,16,3,446,14245.92,151,22,188,9,76,0.341
2023,4,SEA,Seattle-Tacoma International,NK,Spirit Airlines,1156,5,3,297,9404.87,135,73,39,14,36,0.2569
2023,4,SEA,Seattle-Tacoma International,F9,Frontier Airlines,1086,8,0,286,9152.7,35,116,71,4,60,0.2634
2023,4,LAS,McCarran International,AA,American Airlines,1562,26,1,495,17301.11,169,160,147,4,15,0.3169
2023,4,LAS,McCarran International,DL,Delta Air Lines,1204,19,6,207,7041.89,52,33,99,3,20,0.1719
2023,4,LAS,McCarran International,UA,United Airlines,903,7,4,321,7866.55,75,102,116,15,13,0.3555
2023,4,LAS,McCarran International,WN,Southwest Airlines,1673,10,5,427,14098.77,74,57,155,17,124,0.2552
